ratio
1.03882
0.63152
0.627316
0.669692
0.623262
0.643429
0.603897
0.599097
0.636682
0.597786
0.614235
0.587545
0.653107
0.653242
0.640219
0.737283
0.673171
0.619264
0.697137
0.677276
0.630727
0.700676
0.650221
0.62813
0.679809
0.78722
0.647857
0.601889
0.644941
0.810127
0.639814
0.647858
0.608452
0.671687
0.702737
0.613336
0.584831
0.621649
0.599345
0.67304
0.616518
0.638866
0.648056
0.713452
0.597707
0.649262
0.608697
0.750249
0.60005
0.586873
0.757239
0.744752
0.659949
0.822236
0.650141
0.761363
0.619305
0.598723
0.629323
0.676222
0.669883
0.639199
0.807311
0.918328
0.740845
0.589592
0.710499
0.64864
0.608498
0.623041
0.619667
0.667412
0.781537
0.671976
0.624109
0.657535
0.717382
0.636741
0.683685
0.631181
0.632313
0.626592
0.777286
0.593859
0.698391
0.642805
0.59331
0.671309
0.588163
0.608341
0.650535
0.623926
0.666724
0.581108
0.587239
0.648261
0.756508
0.689539
0.589144
0.673456
0.647798
0.614529
0.705609
0.58686
0.589553
0.669136
0.697627
0.631469
0.712862
0.743412
0.643602
0.657157
0.658481
0.785433
0.69078
0.598962
0.612155
0.696443
0.60852
0.596642
0.665806
0.595919
0.594399
0.662676
0.594846
0.751165
0.708277
0.644458
0.626376
0.726297
0.727703
0.614698
0.660811
0.672444
0.684561
0.620678
0.611506
0.613328
0.690057
0.663112
0.623516
0.629419
0.584125
0.613869
0.653348
0.64455
0.642939
0.814599
0.748398
0.744503
0.687358
0.640033
0.642303
0.643782
0.687604
0.8297
0.637705
0.625992
0.888537
0.590291
0.653416
0.630543
0.614183
0.640285
0.630439
0.844508
0.619218
0.625431
0.671266
0.648321
0.600501
0.706693
0.818134
0.642079
0.601658
0.64242
0.606788
0.653445
0.620801
0.696554
0.626305
0.804995
0.600775
0.599454
0.816509
0.787032
0.648783
0.624697
0.719444
0.625514
0.626788
0.710096
0.675698
0.632788
0.654805
0.64755
0.641252
0.637246
0.615063
0.641771
0.77364
0.637825
0.707852
0.774315
0.710543
0.703121
0.598935
0.919345
0.643563
0.646573
0.621345
0.596465
0.6121
0.619901
0.653543
0.717224
0.694113
0.692653
0.62051
0.637012
0.604024
0.602406
0.602911
0.624674
0.59979
0.947584
0.624307
0.682921
0.743093
0.731464
0.59057
0.689716
0.585034
0.65079
0.773964
0.704686
0.749639
0.694627
0.701683
0.77902
0.649366
0.810705
0.720998
0.595658
0.6133
0.578982
0.61562
0.632564
0.665292
0.655203
0.743004
0.628969
0.598665
0.621517
0.720311
0.610443
0.642408
0.662792
0.727552
0.631088
0.626168
0.588683
0.666492
0.597284
0.67808
0.654663
0.59757
0.724397
0.584004
0.656036
0.589927
0.714875
0.856423
0.595007
0.626716
0.626926
0.609552
0.615055
0.70788
0.73068
0.673965
0.65468
0.656636
0.652189
0.627648
0.603392
0.599145
0.60904
0.656777
0.602225
0.61494
0.628916
0.648918
0.690862
0.624445
0.652615
0.733513
0.593183
0.734421
