angle
71.2444
67.1696
41.586
50.0254
90
39.9746
66.3322
63.4762
50.1916
48.1401
58.3492
73.5107
46.1433
70.5057
63.351
63.3403
64.5369
52.1228
56.0305
70.3391
53.6304
60.699
52.5053
66.7956
62.2866
53.424
64.2894
60.8475
63.1796
55.973
57.7011
65.2392
57.0597
65.4665
51.705
62.8285
58.424
56.109
65.467
67.5615
43.9049
68.5336
48.1342
73.2377
58.6281
59.0239
64.7319
56.2442
54.4855
75.179
50.3355
43.1562
77.5906
59.2531
71.781
52.391
55.8281
58.5906
60.6935
60.7159
56.8346
47.6401
75.5253
73.0393
51.8332
55.1275
49.4539
61.8775
68.6686
67.3829
63.1305
49.4865
60.393
58.5799
61.0271
60.6292
62.7659
56.6049
62.0724
70.1188
47.8088
41.6622
68.2511
70.0867
65.3413
42.665
71.9937
56.3616
66.1057
57.5326
68.8504
57.4106
53.739
46.6074
71.5715
61.8211
53.7056
71.012
55.2824
61.9392
46.675
71.3858
65.5339
69.5364
44.9297
68.806
56.8651
54.3289
44.7071
93.4806
41.8123
39.6851
78.3838
61.931
71.2275
50.1078
58.6646
57.5792
62.9997
59.4211
47.1309
58.2488
74.6204
64.2514
55.7855
59.9631
44.0811
69.3316
66.5873
53.5034
74.7908
51.7058
58.633
57.8036
63.5634
72.8532
49.0956
58.0512
55.0172
65.918
59.0647
59.6571
49.7101
70.6328
62.1353
61.3734
56.4913
53.6869
65.9954
60.3178
83.4735
36.9045
59.622
47.9929
73.7875
58.2196
75.6891
41.6108
62.7001
57.114
70.3059
52.5801
48.4494
76.8186
54.732
54.2594
65.4003
60.3403
56.1005
67.4898
56.4097
55.6382
73.638
50.7239
90.6701
49.1567
40.1732
54.638
68.2455
57.1165
71.5344
48.3111
60.1545
45.0206
53.0637
81.9157
41.898
68.018
70.084
51.7257
55.1617
73.1126
59.6674
57.6404
62.6922
70.859
62.6184
46.5226
58.9109
53.501
67.5881
50.2142
74.9819
54.804
56.4176
75.2039
48.3785
56.2394
58.8082
64.9524
73.2143
48.9086
57.8771
54.6469
69.3644
55.9887
66.1694
51.7975
62.0331
57.4225
64.8993
57.6782
70.9651
56.8676
52.1673
68.3642
56.9169
54.7189
49.7234
59.9244
70.3522
50.496
74.2076
55.2963
54.0883
54.2955
71.6162
63.7666
50.2369
65.9966
69.312
56.4994
54.1886
57.3636
60.8626
61.7737
72.021
56.1576
51.8214
63.3077
48.2085
68.4838
56.6714
61.7223
61.6063
49.8326
66.3423
63.825
57.7888
68.5982
53.613
46.9755
66.1845
66.84
58.0318
70.3917
51.5765
60.6762
66.9381
52.3857
52.3977
63.8209
63.7814
66.8608
62.2182
50.921
52.3906
79.1217
48.4878
59.5174
60.7363
59.7462
58.7614
70.3944
50.8442
61.808
