angle
87.4942
41.79
114.435
116.281
65.5654
87.4285
82.6875
124.319
96.3855
59.8202
84.3941
119.4
110.845
46.932
80.1134
122.109
70.5695
75.9575
91.8182
121.655
87.4589
87.1505
69.1545
116.236
90.4832
61.2842
89.3877
118.845
85.233
36.8537
125.413
112.5
75.4877
67.7064
88.1513
128.655
75.2815
68.0791
100.026
116.614
109.291
55.9368
76.6106
118.161
103.389
39.6871
91.6984
125.225
60.0438
63.6479
101.488
134.821
78.5124
81.1735
89.4914
110.823
112.89
33.6979
99.0558
114.357
87.8638
72.7618
85.1358
114.239
93.5572
51.2043
89.5811
125.657
86.2537
59.6716
93.9708
120.104
88.0463
46.7907
99.2592
125.904
82.0478
76.6442
86.7181
114.59
100.387
55.3527
84.7541
119.506
90.8235
66.2769
85.1161
117.784
98.7964
47.1884
89.3361
124.679
83.3236
68.2203
90.9188
117.537
96.0557
56.42
86.1069
121.417
90.0354
55.2385
94.8311
119.895
82.4502
75.543
83.3191
118.688
104
35.0095
98.1905
122.8
87.1887
57.2621
97.3696
118.18
87.5921
73.6511
79.7364
119.02
77.3379
52.1105
115.761
114.791
97.5316
80.9333
72.0186
109.516
115.07
28.9569
80.281
135.693
107.498
44.08
93.7522
114.67
78.6105
64.2006
97.1349
120.054
82.3165
79.9053
72.5018
125.276
103.121
51.76
93.075
112.044
88.522
66.6864
86.532
118.26
94.8335
58.2401
77.2298
129.697
92.4864
60.433
85.5538
121.527
89.1497
53.6919
92.4273
124.731
86.5208
71.6861
88.051
113.742
96.0074
73.0039
70.1424
120.846
76.5653
46.716
112.872
123.847
67.1283
92.8495
84.7155
115.307
106.221
46.6064
88.6691
118.504
51.4519
80.5062
95.2421
132.8
85.8234
91.7009
73.779
108.697
89.0129
86.0729
58.4028
126.511
84.9881
43.3027
110.923
120.786
69.077
88.2991
89.9215
112.702
91.4087
48.8243
91.3762
128.391
88.2857
61.9882
93.6568
116.069
94.7701
61.485
88.2051
115.54
91.6312
58.1872
86.8204
123.361
87.2369
59.3033
92.9326
120.527
87.1806
70.767
85.9408
116.112
95.9333
56.5693
90.9573
116.54
88.8303
46.251
97.9037
127.015
82.4097
74.6448
86.5006
116.445
89.0793
58.7431
90.3446
121.833
91.3086
58.154
91.3725
119.165
86.8316
68.3042
85.8622
119.002
89.1843
66.39
86.6198
117.806
89.799
57.0959
85.9532
127.152
89.7248
58.1965
97.0365
115.042
90.5794
53.9594
90.5568
124.904
89.3577
60.0086
92.1816
118.452
88.3617
68.9291
86.0655
116.644
86.7651
59.0153
92.883
121.337
91.5597
61.7845
90.0729
116.583
90.3147
60.154
87.451
122.08
90.819
63.8749
84.7624
120.544
87.2953
55.5619
94.8783
122.264
84.7888
72.4922
85.527
117.192
89.5837
47.8697
