ratio
0.659056
0.645182
0.60611
0.761718
0.745344
0.736429
0.942321
0.636746
0.670374
0.849151
0.646998
0.67358
0.68825
0.591117
0.639309
0.623265
0.610601
0.640091
0.673466
0.863227
0.652335
0.727544
0.613855
0.813416
0.766061
0.643366
0.690767
0.6139
0.829941
0.638013
0.783725
0.660108
0.625359
0.640379
0.737093
0.742725
0.7943
0.668944
1.05445
0.714938
1.01173
0.956473
0.918395
0.735692
0.646505
0.593679
0.625128
0.692398
0.806377
0.586139
0.634235
0.616932
1.3168
0.607581
0.694506
0.765994
0.919467
0.617862
0.713357
0.646992
0.600302
0.610689
0.61646
0.612147
0.790486
0.893398
0.667284
0.621462
0.629686
0.691344
0.639476
0.920991
0.902672
0.870652
0.604227
0.689689
0.592054
0.657331
0.6296
0.890321
0.59563
0.628337
0.890321
0.652502
0.890321
0.790681
0.642712
0.804446
0.639012
0.612806
0.598023
0.660889
0.584185
0.620724
0.650502
0.66621
0.653139
0.690606
0.651244
0.600635
0.743081
0.717226
0.646171
0.754609
0.682593
0.606354
0.841299
0.606312
0.643704
0.820708
0.625386
0.822423
0.667189
0.612347
0.588556
0.67931
0.669829
0.700392
0.803945
0.648205
0.827022
0.674204
0.643781
0.615139
0.705123
0.585442
0.670618
0.699195
0.626769
0.67513
0.746241
0.585003
0.864234
0.59993
0.881228
0.767445
0.633442
1.38617
0.596085
0.672978
0.606936
1.04042
0.851772
0.719053
0.684809
0.735925
0.796833
0.641464
0.834917
0.637902
0.658691
0.923237
0.656175
0.65644
0.822971
0.715682
0.671516
0.672642
0.657636
0.631524
0.706138
0.790429
0.808238
0.760887
0.598798
0.619794
0.739025
0.72989
0.600695
0.679074
0.59179
0.637628
0.625383
0.601276
0.651557
0.683659
0.606349
0.585165
0.712442
0.758419
0.61624
0.608348
0.608523
0.713542
0.586364
0.718956
0.623325
0.6708
0.696326
0.625136
0.659369
0.744598
0.613381
0.776441
0.63469
0.585308
1.2304
0.707666
0.649959
0.585623
0.687831
0.642113
0.674379
0.622571
0.903579
0.718402
0.708647
0.623607
0.830324
0.658253
0.709749
0.631342
0.595519
0.587976
0.733923
0.688091
0.590199
0.656693
0.598805
0.647415
0.629875
0.667017
0.619306
0.645722
0.66002
0.668828
0.615421
0.637794
0.628663
0.697189
0.63906
0.61052
0.688209
0.608922
0.634319
0.594043
0.667482
0.63088
0.620563
0.807384
0.691006
0.60765
0.602557
0.630896
0.710903
0.604778
0.677638
0.628438
0.641883
0.765707
0.617589
0.709651
0.652843
0.626066
0.61954
0.890346
1.00626
0.588324
0.674309
0.675335
0.634884
0.744967
0.637585
0.909311
0.648577
0.679482
0.619668
0.637738
0.725952
0.584017
0.69878
0.586345
0.621128
0.626471
0.622603
0.678338
0.789477
0.657593
0.770648
0.705412
0.616652
0.613068
0.686946
0.699409
0.644069
0.609106
0.595565
0.773285
0.628649
0.614386
0.659374
0.605519
0.660645
0.672551
0.633427
0.693206
0.631342
0.867087
0.626308
0.909061
0.841992
0.770417
0.694898
0.605101
0.942665
0.616543
0.628485
0.963097
0.816278
0.731194
0.636009
0.684886
0.615431
0.614645
0.676776
0.643525
0.619895
0.704034
0.744144
0.713527
0.695173
0.599994
0.608225
0.592987
0.712322
0.595991
0.662515
0.680608
0.673056
1.14646
0.716128
0.610481
0.708451
0.590201
0.651146
0.625672
0.60677
0.632146
0.615066
0.622671
0.623846
1.06333
0.631825
0.627439
0.668757
0.615633
0.662031
0.701974
0.673754
0.744167
0.709175
0.686735
0.673281
0.584969
0.658685
