angle
108.397
45.0641
26.5394
57.4507
48.3692
74.1801
54.5744
49.6346
75.791
66.5943
43.572
69.8337
72.8068
64.8239
42.3694
90
47.347
42.653
118.317
34.8963
26.7864
36.416
94.2441
49.34
39.3211
72.6947
67.9842
60.9936
41.4027
77.6037
72.7784
38.7762
68.4454
50.8032
50.8032
78.3936
95.4638
44.1458
40.3904
42.1549
50.2577
87.5874
79.4891
51.4921
49.0188
41.5841
75.4059
63.01
39.263
45.5453
95.1917
45.3263
89.3473
45.3264
30.7481
86.3066
62.9454
40.1939
90
49.8061
90
53.228
36.772
64.4276
62.7988
52.7736
63.7717
42.394
73.8342
64.8512
25.1488
90
88.6931
32.6153
58.6916
54.9178
51.997
73.0852
34.2913
72.6876
73.0212
21.9265
68.0735
90
83.2744
46.2932
50.4324
61.1955
53.1642
65.6403
51.1782
51.1782
77.6437
79.2496
23.8179
76.9325
21.0457
90
68.9543
90
57.0711
32.9289
53.3358
80.6176
46.0466
40.7354
46.3971
92.8675
99.3824
42.9334
37.6842
39.48
71.1423
69.3777
38.2435
38.2435
103.513
58.6916
69.3114
51.997
48.0956
75.5557
56.3487
107.671
30.663
41.6656
36.1224
46.9338
96.9438
69.6108
60.4238
49.9654
100.122
38.9604
40.9179
42.653
73.0852
64.2618
105.215
50.7873
23.9973
33.1384
70.5206
76.341
29.4075
89.5767
61.0158
47.8748
52.8532
79.272
34.545
54.5289
90.9261
51.9807
36.2837
91.7356
50.0615
47.1671
82.7714
51.58
83.6534
44.7665
39.7475
75.3461
64.9065
107.88
45.9375
26.1828
107.331
46.8886
25.7807
31.5317
29.8494
118.619
71.3019
71.3019
37.3962
44.0141
63.4504
72.5355
33.0077
77.0468
69.9455
56.9479
61.1992
61.8529
38.605
49.7301
91.6649
37.2796
52.1916
90.5288
64.3357
64.7442
50.9202
57.3256
87.1173
35.5571
30.2011
39.5902
110.209
40.5509
33.3884
106.061
59.0714
45.6672
75.2614
76.7637
45.4167
57.8196
38.673
38.673
102.654
41.343
39.9231
98.7339
53.2367
68.9598
57.8035
63.1012
42.7118
74.187
67.8392
43.3511
68.8097
42.4041
42.4041
95.1917
43.039
64.9065
72.0546
73.3194
73.3194
33.3613
54.1505
103.542
22.308
71.94
44.0962
63.9638
77.5398
77.5398
24.9204
39.6865
53.0382
87.2753
73.5267
73.5267
32.9467
43.9047
46.3594
89.7359
34.7613
117.512
27.7263
47.1164
50.8494
82.0342
57.4338
81.4436
41.1226
106.876
47.6945
25.4294
55.5716
59.2641
65.1643
48.3925
46.7376
84.8699
45.019
56.3222
78.6588
49.112
66.9424
63.9456
57.62
97.228
25.152
43.9912
47.7399
88.2689
56.9853
59.6128
63.4019
97.5823
29.7063
52.7114
49.317
35.7646
94.9184
76.4558
76.4558
27.0883
110.09
42.345
27.565
33.6453
44.211
102.144
60.5594
58.4208
61.0198
76.4584
76.4584
27.0831
44.8903
40.2177
94.892
41.9167
41.9167
96.1665
42.187
40.7422
97.0708
50.5758
48.9354
80.4888
103.941
53.3244
22.7344
43.0986
62.4472
74.4543
49.7239
99.6185
30.6576
56.7495
56.7495
66.5011
46.5785
59.6603
73.7613
66.0933
58.0008
55.9059
70.0393
70.0393
39.9213
53.7685
59.5001
66.7314
73.8534
59.421
46.7257
38.5608
60.0144
81.4248
76.7755
38.9395
64.285
35.5009
65.4153
79.0838
53.7687
40.7002
85.5312
58.6119
50.4248
70.9632
32.6516
37.0023
110.346
54.2159
61.3011
64.483
39.3883
30.2549
110.357
60.34
65.7467
53.9133
87.734
31.775
60.491
55.5015
62.3149
62.1836
35.2867
28.7489
115.964
42.9208
45.9193
91.1599
97.7256
29.6815
52.5928
37.4015
63.9446
78.6539
45.5272
40.9622
93.5106
108.981
44.1007
26.9179
56.1252
87.4075
36.4672
25.0196
21.5619
133.418
40.8619
49.3487
89.7894
44.851
88.618
46.531
63.2129
45.1168
71.6703
41.7923
82.7842
55.4235
28.9668
85.7697
65.2635
45.5005
56.0073
78.4921
70.8465
48.6385
60.5151
53.5742
45.1098
81.316
74.4845
50.0366
55.4789
53.7352
53.7352
72.5296
51.095
89.0135
39.8914
43.6383
82.6762
53.6855
62.448
52.8122
64.7399
100.196
36.3714
43.4328
41.7777
78.4939
59.7284
36.9325
60.4984
82.5692
47.1575
47.1575
85.685
42.563
42.563
94.8739
64.2354
55.3844
60.3802
75.652
50.9697
53.3783
55.7407
55.7407
68.5185
57.0875
61.5759
61.3367
49.7489
66.0118
64.2393
82.6762
43.6383
53.6855
58.431
65.7607
55.8083
57.1949
47.1911
75.614
72.1196
54.5529
53.3275
42.928
72.9322
64.1398
57.4322
55.2447
67.3231
52.5413
52.5413
74.9174
53.7352
53.7352
72.5296
41.1038
41.9463
96.9499
48.3938
56.5496
75.0566
55.3062
55.3062
69.3876
57.1737
66.0128
56.8135
33.1688
51.1028
95.7284
61.5759
57.0875
61.3367
45.5453
39.263
95.1917
65.4741
65.4741
49.0518
49.981
45.691
84.328
68.1529
51.4054
60.4417
71.9435
65.9446
42.1119
92.9958
48.4402
38.5641
74.2705
37.1952
68.5343
102.653
37.0374
40.3098
50.618
50.618
78.764
58.036
58.036
63.928
43.0429
97.1129
39.8442
40.5027
91.2151
48.2823
60.3457
60.3457
59.3086
40.1429
82.0462
57.811
70.8859
37.3973
71.7168
60.8262
52.4726
66.7013
65.403
56.2044
58.3925
50.1568
75.4605
54.3827
49.9384
49.9384
80.1232
84.9157
37.8868
57.1975
35.5011
102.596
41.9029
56.891
56.891
66.218
51.0425
50.242
78.7155
82.0825
42.7897
55.1278
52.9787
42.5117
84.5096
72.7503
35.9893
71.2604
38.1149
55.0664
86.8188
48.527
48.527
82.946
59.0617
59.0617
61.8766
53.7963
38.905
87.2987
62.4606
59.5542
57.9852
40.8345
69.4898
69.6757
52.3309
52.3309
75.3383
49.7399
49.7399
80.5203
63.3843
52.1403
64.4755
41.5619
79.8739
58.5642
47.0829
47.0829
85.8343
44.1868
44.1868
91.6265
49.8092
76.0918
54.099
71.3422
71.3422
37.3157
70.1371
70.1371
39.7258
44.4038
44.4038
91.1923
54.6131
54.6131
70.7738
42.7822
55.2438
81.9741
94.201
42.6937
43.1053
75.6793
49.7295
54.5913
59.1561
59.1561
61.6878
69.3178
55.0676
55.6145
44.0338
44.0338
91.9324
70.7833
38.4334
70.7833
94.2763
41.0532
44.6704
51.4887
51.4887
77.0227
78.104
44.1992
57.6968
42.1755
42.1755
95.6491
42.1755
42.1755
95.6491
90
32.3908
57.6092
51.7565
51.7565
76.487
54.9767
53.3283
71.695
53.8305
53.8305
72.3391
56.233
56.233
67.5341
42.6279
60.3993
76.9728
50.2882
50.2882
79.4237
45.4952
89.6415
44.8632
55.9558
55.9558
68.0884
52.799
52.799
74.402
72.9397
43.4215
63.6387
58.7161
58.7161
62.5679
73.3454
40.9771
65.6775
54.8021
54.8021
70.3959
46.1993
46.1993
87.6014
70.4639
38.9174
70.6187
41.3385
41.3385
97.323
48.0545
48.0545
83.891
94.5142
38.5568
46.9289
51.5354
51.5354
76.9291
52.8524
52.8524
74.2951
47.7477
66.3613
65.891
44.9531
44.9531
90.0937
45.3732
45.3732
89.2536
48.0545
48.0545
83.891
47.3241
66.8538
65.8221
40.8263
48.6942
90.4795
76.3877
57.7636
45.8486
43.5189
73.9627
62.5184
56.2724
54.0284
69.6992
68.3868
47.4328
64.1804
39.4259
39.4259
101.148
62.5199
54.684
62.7961
52.4835
60.2355
67.2809
48.83
48.83
82.34
52.7366
52.7366
74.5267
38.0681
67.9691
73.9628
57.4813
28.8849
93.6338
44.8367
58.0544
77.1089
90
66.9896
23.0104
60.7821
68.6989
50.519
50.346
50.346
79.308
82.8252
45.6827
51.4921
74.3353
43.1802
62.4844
33.9627
41.2202
104.817
55.9975
55.9975
68.0051
64.663
39.7935
75.5435
75.1266
51.1145
53.759
47.6225
46.2058
86.1717
47.6426
61.3498
71.0075
90
46.925
43.075
66.3376
40.4566
73.2058
43.0848
74.6255
62.2897
45.8431
45.8431
88.3138
57.0711
90
32.9289
56.119
58.5564
65.3247
56.8199
56.8199
66.3602
42.5015
88.217
49.2815
54.335
54.335
71.33
75.2961
34.0345
70.6694
52.0263
44.8982
83.0754
48.8818
71.2783
59.84
55.2083
47.2924
77.4993
52.6199
62.6309
64.7492
67.471
48.4299
64.0991
52.9897
52.9897
74.0207
72.765
53.6175
53.6175
82.8871
54.07
43.0429
81.4851
41.7973
56.7176
51.1605
51.1605
77.679
91.132
38.7154
50.1526
54.5529
72.1196
53.3275
82.1558
45.2165
52.6277
54.877
54.877
70.2461
39.6716
39.6716
100.657
52.8122
62.448
64.7399
56.3235
56.3235
67.353
56.9267
56.9267
66.1466
80.5113
48.6328
50.8559
55.2447
57.4322
67.3231
46.0055
73.7646
60.2299
70.6689
58.6814
50.6497
46.0244
75.0187
58.9569
59.5173
59.5173
60.9654
47.5959
47.5959
84.8083
47.5959
47.5959
84.8083
90
33.7213
56.2787
65.9543
32.9303
81.1154
62.4644
62.4644
55.0712
61.7977
51.3841
66.8183
61.834
44.1487
74.0173
57.3517
52.974
69.6742
54.6467
45.7394
79.6138
80.7
35.6372
63.6628
36.1853
89.6334
54.1813
50.228
50.228
79.5439
56.083
56.083
67.834
56.5562
41.2841
82.1597
48.1307
70.3507
61.5186
75.4709
41.9367
62.5924
48.3806
48.3806
83.2388
83.0752
39.6527
57.2721
34.4734
34.4734
111.053
49.6057
56.4951
73.8991
50.8939
50.8939
78.2122
65.9574
64.5937
49.4489
60.6358
52.4176
66.9466
48.5145
39.4272
92.0583
60.8151
57.2523
61.9326
57.2523
60.8151
61.9326
52.6994
52.6994
74.6012
49.7019
58.222
72.0761
94.5819
40.3757
45.0424
50.6075
50.6075
78.7849
63.2497
45.704
71.0463
88.6841
42.3222
48.9938
71.8499
38.1197
70.0304
59.1563
59.1563
61.6873
90
38.0112
51.9888
60.2667
60.2667
59.4666
49.948
56.8919
73.1601
94.6993
43.8871
41.4136
53.2252
44.9333
81.8414
51.9294
63.2299
64.8407
43.0958
43.0958
93.8084
52.5849
74.734
52.6811
50.6555
83.427
45.9175
44.6598
44.6598
90.6805
59.5542
62.4606
57.9852
62.3964
62.3964
55.2073
48.8167
83.0789
48.1043
46.2932
83.2744
50.4324
61.6513
77.7075
40.6412
54.6039
54.6039
70.7923
68.9543
34.2878
76.7579
49.7534
49.7534
80.4933
44.4919
44.4919
91.0163
45.2532
45.2532
89.4935
45.2532
45.2532
89.4935
35.5053
67.6278
76.8668
48.8046
52.4299
78.7655
35.8271
68.1316
76.0414
90
36.4269
53.5731
65.7073
47.3535
66.9392
50.3299
72.5189
57.1512
50.7351
49.8473
79.4176
45.805
46.5735
87.6215
36.9026
76.5738
66.5236
37.0011
73.8015
69.1974
90
39.9396
50.0604
60.4656
