angle
52.7556
54.9155
72.3289
57.3373
54.1248
68.5379
72.3486
47.6657
59.9857
76.9795
48.503
54.5175
49.8517
56.3203
73.828
63.4688
64.1764
52.3548
52.9153
65.9433
61.1415
55.8616
62.4453
61.6931
47.6039
55.146
77.2501
52.3469
65.1231
62.53
52.9836
53.8052
73.2112
53.4412
65.2613
61.2974
59.3775
69.622
51.0005
58.7967
56.7463
64.457
60.9491
63.1334
55.9175
62.5732
62.048
55.3788
52.9784
66.9597
60.0619
45.9839
61.2754
72.7407
90.519
44.3198
45.1612
55.6686
58.4039
65.9274
57.9935
64.0078
57.9987
68.8956
49.8167
61.2877
63.2036
62.9308
53.8655
44.621
53.1308
82.2481
65.2475
46.4577
68.2948
58.4286
52.5888
68.9826
45.5252
74.2177
60.2571
62.1195
66.2618
51.6187
56.5253
59.0398
64.4349
53.0271
50.2973
76.6756
55.5626
67.2829
57.1545
51.3343
65.0838
63.5819
66.4024
56.3207
57.2769
53.8235
56.9652
69.2113
56.5945
53.9939
69.4116
82.7051
48.7836
48.5113
61.7188
54.8226
63.4587
83.9378
44.813
51.2492
66.6856
57.6768
55.6376
70.5588
58.4957
50.9455
48.8479
61.6747
69.4774
68.2828
53.3121
58.4051
52.9026
46.4132
80.6842
65.9952
58.9753
55.0295
49.6583
55.6933
74.6485
71.7419
52.9527
55.3054
63.8807
52.6896
63.4297
69.1139
53.3139
57.5721
44.5306
45.3845
90.085
77.9407
49.7678
52.2916
59.0956
48.4873
72.4171
48.8678
53.2186
77.9136
67.0812
54.6575
58.2612
55.66
72.5735
51.7664
59.4031
60.1075
60.4894
56.9652
65.8226
57.2123
56.7266
60.7338
62.5396
42.2827
66.8501
70.8672
49.858
55.6066
74.5354
59.1279
58.8757
61.9964
68.6473
54.9614
56.3913
72.9763
44.9996
62.0242
48.0209
56.7922
75.1869
55.1774
64.8608
59.9618
64.9294
57.487
57.5836
59.8625
79.8564
40.2812
50.822
58.745
70.433
65.8701
53.5898
60.5401
53.6809
64.9538
61.3653
99.5176
39.8731
40.6093
56.9677
67.6261
55.4061
74.7648
56.8807
48.3546
67.4419
56.7873
55.7707
53.159
54.9619
71.8791
62.9552
50.2302
66.8145
55.4428
71.1816
53.3757
59.3706
52.445
68.1844
43.0104
71.8828
65.1068
52.8246
50.0912
77.0842
65.4411
56.7847
57.7742
61.944
55.4889
62.5671
53.9638
58.6999
67.3362
56.3739
61.7372
61.8889
65.3173
53.2329
61.4498
60.4278
55.0773
64.4949
60.433
61.3794
58.1875
68.581
62.0132
49.4058
75.3987
52.0348
52.5664
58.8206
57.0001
64.1793
49.842
49.2057
80.9523
51.9337
65.1815
62.8848
63.441
52.7917
63.7673
75.3189
52.0419
52.6392
49.592
75.1678
55.2402
66.8419
43.1804
69.9777
64.5803
51.4804
63.9393
44.7919
78.9191
56.2891
66.6825
55.3258
57.9917
80.8848
54.277
44.8382
51.1348
44.9419
83.9232
52.7709
66.1042
61.1249
70.8799
59.7245
49.3956
55.3883
67.6724
56.9393
65.2222
65.6007
49.177
65.2729
53.5822
61.1449
69.3389
56.1965
54.4646
54.878
79.9477
45.1744
80.0001
43.5099
56.49
60.0659
54.3928
65.5413
75.2644
47.5717
57.1638
51.4897
51.2527
